id_estudiante,edad,sexo,semestre,estrato,trabaja,horas_trabajo_semana,beca,acceso_internet,promedio_acumulado,asistencia,horas_estudio_semana,talleres_entregados,proyectos_entregados,horas_programacion,participacion_clase,horas_sueno,uso_redes_sociales,nivel_estres,uso_herramientas_IA,aprueba_asignatura
1185,24,Masculino,6,3,No,0,No,Sí,4.02,81.0,10.0,97.8,93.5,7.2,9.8,7.0,1.4,5,4.6,Sí
1186,23,Masculino,7,4,No,0,No,No,3.57,63.7,25.0,73.2,84.6,19.4,6.9,6.7,6.2,4,5.5,Sí
1187,32,Masculino,5,3,Sí,26,Sí,No,3.45,79.7,11.7,84.8,99.5,7.6,6.7,6.5,10.0,1,5.5,Sí
1188,16,Masculino,3,5,Sí,45,No,Sí,2.94,59.3,8.9,53.8,48.7,7.2,3.6,6.7,3.2,6,9.0,No
1189,26,Masculino,4,4,No,0,No,Sí,2.77,80.8,6.5,84.2,81.3,4.1,6.4,5.4,3.5,4,5.3,No
1190,23,Masculino,4,5,No,0,No,Sí,3.93,85.3,14.0,75.0,88.9,6.1,7.3,7.7,6.4,1,3.1,Sí
1191,25,Femenino,6,3,No,0,No,Sí,4.68,81.7,10.1,77.6,84.3,6.3,6.6,6.6,1.3,4,6.5,Sí
1192,22,Masculino,10,2,No,0,No,Sí,2.88,68.3,4.7,59.0,63.9,3.5,6.8,7.1,4.8,3,8.2,No
1193,18,Masculino,1,3,Sí,29,Sí,No,3.89,83.9,15.1,77.9,79.3,10.5,9.2,5.8,3.6,5,2.4,Sí
1194,18,Masculino,4,2,No,0,Sí,Sí,2.38,63.6,8.5,54.1,61.3,3.8,6.3,5.5,2.0,7,6.1,No
1195,33,Masculino,10,5,Sí,45,Sí,Sí,3.74,78.5,17.1,84.0,83.7,5.5,7.3,6.4,2.3,4,5.1,Sí
1196,20,Femenino,4,4,Sí,14,No,Sí,3.89,90.5,22.3,100.0,100.0,10.1,9.5,6.8,1.6,5,3.1,Sí
1197,27,Masculino,10,4,Sí,32,No,Sí,3.26,79.9,4.3,87.8,86.6,3.8,7.6,6.3,5.3,6,3.7,Sí
1198,27,Masculino,1,3,Sí,24,No,Sí,3.44,71.0,9.9,76.9,75.6,4.1,5.0,6.9,1.8,2,8.2,No
1199,34,Femenino,9,2,Sí,15,Sí,Sí,2.9,68.4,13.0,65.7,45.1,7.5,7.1,4.2,3.7,5,6.5,No
1200,21,Masculino,4,4,Sí,42,No,Sí,3.28,65.9,7.6,67.4,78.0,5.2,7.1,9.2,1.3,8,5.9,Sí
1201,17,Masculino,7,3,Sí,28,No,Sí,3.02,82.5,12.4,73.9,64.3,10.3,9.7,5.9,6.0,2,2.0,Sí
1202,27,Femenino,3,2,Sí,22,No,Sí,3.06,82.6,6.1,72.2,48.5,4.6,9.4,5.4,2.7,9,6.3,No
1203,34,Femenino,10,3,No,0,No,Sí,4.1,80.6,20.7,68.9,67.1,17.5,7.4,8.2,5.1,1,7.2,Sí
1204,20,Femenino,3,1,Sí,15,Sí,Sí,3.69,81.3,20.8,71.5,68.1,13.8,7.9,5.4,2.7,5,2.3,Sí
1205,27,Masculino,8,3,Sí,24,No,Sí,3.73,94.1,7.2,99.6,100.0,5.9,9.5,7.0,2.2,5,5.0,Sí
1206,32,Masculino,8,3,No,0,No,Sí,3.39,95.5,3.6,100.0,100.0,1.7,9.8,5.4,1.5,2,7.0,Sí
1207,32,Masculino,1,2,No,0,Sí,Sí,3.24,67.0,8.9,59.8,51.5,5.0,8.5,6.4,5.1,3,6.7,No
1208,25,Masculino,10,6,No,0,No,Sí,3.6,80.9,8.9,83.3,100.0,7.2,8.0,6.5,2.5,2,6.3,Sí
1209,32,Femenino,2,2,Sí,19,Sí,Sí,4.26,95.8,16.1,100.0,98.0,8.0,9.0,5.9,3.5,1,5.1,Sí
1210,30,Masculino,8,2,No,0,No,Sí,3.94,68.4,4.8,67.2,50.3,3.9,8.3,7.9,2.1,6,7.2,No
1211,27,Femenino,1,2,Sí,39,No,Sí,4.02,66.8,25.4,60.8,76.7,13.1,8.1,8.5,3.0,9,5.3,Sí
1212,31,Femenino,8,4,Sí,19,Sí,Sí,3.38,63.6,8.5,60.3,67.5,4.4,7.4,5.9,3.3,4,6.1,No
1213,34,Masculino,8,3,Sí,28,No,No,3.5,66.9,12.2,78.4,82.5,5.9,4.8,7.0,1.2,6,5.7,Sí
1214,23,Masculino,2,3,No,0,No,Sí,3.49,75.8,11.9,75.3,70.9,7.5,7.7,5.2,2.1,5,2.9,Sí
1215,32,Femenino,4,1,Sí,11,Sí,Sí,4.0,89.1,20.8,100.0,100.0,7.9,8.6,6.9,6.6,1,3.2,Sí
1216,20,Masculino,6,1,Sí,45,No,Sí,3.7,68.0,17.4,62.6,41.0,5.6,7.3,7.8,2.0,6,2.1,No
1217,31,Femenino,9,3,Sí,28,Sí,Sí,4.13,86.4,27.8,82.3,79.6,23.3,7.6,6.9,4.7,5,4.2,Sí
1218,21,Masculino,8,4,No,0,No,Sí,3.86,84.8,8.9,73.6,98.1,7.6,9.5,6.1,3.5,5,6.6,Sí
1219,23,Masculino,8,5,No,0,Sí,Sí,4.01,91.5,9.7,100.0,90.5,3.3,9.6,6.5,3.9,2,5.7,Sí
1220,33,Masculino,7,2,Sí,24,Sí,Sí,3.58,95.3,3.8,96.0,97.8,2.4,10.0,6.2,4.1,4,4.9,Sí
1221,27,Femenino,9,3,No,0,Sí,Sí,3.66,96.5,12.5,89.3,72.5,7.8,8.8,6.5,3.0,5,7.7,Sí
1222,30,Masculino,2,5,No,0,Sí,Sí,3.45,92.7,2.8,89.8,84.6,1.5,9.6,6.0,2.3,4,4.4,Sí
1223,24,Femenino,3,3,No,0,No,Sí,3.57,60.4,10.8,64.3,51.7,6.9,7.0,7.0,2.1,5,6.1,No
1224,28,Masculino,10,4,Sí,25,Sí,Sí,3.91,68.6,11.5,62.0,66.2,6.6,3.8,5.4,2.5,3,4.3,Sí
1225,30,Femenino,8,2,No,0,No,Sí,3.16,82.8,12.2,85.6,87.7,7.2,9.1,3.5,5.6,3,2.0,Sí
1226,25,Femenino,6,5,Sí,40,Sí,Sí,4.37,88.1,11.8,95.3,82.3,8.9,8.4,8.1,1.5,5,3.5,Sí
1227,31,Masculino,10,4,No,0,Sí,Sí,3.49,83.5,5.7,80.0,80.9,3.5,8.3,6.7,2.6,6,3.4,Sí
1228,22,Masculino,9,5,Sí,16,No,Sí,4.14,52.1,27.7,37.2,38.4,13.7,6.7,6.9,1.4,4,2.2,No
1229,32,Femenino,10,4,Sí,39,No,Sí,3.07,98.3,7.4,96.1,97.9,4.8,10.0,5.9,2.2,8,4.7,Sí
1230,22,Masculino,4,3,Sí,16,No,Sí,3.54,71.2,18.7,67.1,75.7,12.8,6.4,6.3,2.8,3,3.5,Sí
1231,29,Femenino,8,5,No,0,No,Sí,4.55,98.9,34.2,88.9,100.0,23.8,7.9,5.5,6.0,5,8.0,Sí
1232,30,Masculino,10,2,Sí,38,Sí,Sí,3.02,68.4,9.8,73.1,66.9,6.6,6.7,8.2,6.4,7,4.5,No
1233,22,Femenino,3,3,No,0,No,Sí,3.8,91.3,4.4,96.3,93.2,3.1,10.0,6.2,1.2,2,3.3,Sí
1234,24,Femenino,3,4,Sí,48,Sí,Sí,3.55,95.4,6.2,97.2,95.4,3.0,10.0,4.9,1.4,4,2.8,Sí
1235,34,Femenino,8,4,No,0,Sí,No,3.3,74.6,10.5,71.1,58.1,6.0,4.9,7.6,2.8,3,2.8,No
1236,31,Masculino,5,5,No,0,No,Sí,3.88,78.8,27.2,79.9,69.8,19.1,8.6,8.2,4.4,5,6.8,Sí
1237,23,Masculino,3,2,No,0,No,Sí,3.5,79.6,3.4,74.4,80.0,2.6,8.5,6.6,1.3,4,6.9,No
1238,33,Masculino,10,4,No,0,No,Sí,3.27,73.1,10.5,78.6,97.8,5.9,8.2,8.6,2.5,10,1.0,No
1239,33,Masculino,1,4,No,0,Sí,Sí,3.43,81.9,8.7,78.4,68.0,4.5,8.2,7.2,5.0,4,9.3,Sí
1240,35,Masculino,3,1,Sí,38,No,Sí,2.94,40.0,13.8,38.0,60.9,10.1,1.9,6.6,5.4,7,5.2,No
1241,22,Masculino,9,3,No,0,No,Sí,3.72,77.9,14.1,76.5,70.8,6.1,7.2,6.7,2.6,3,7.0,Sí
1242,18,Femenino,5,2,Sí,28,No,Sí,3.69,76.8,12.7,100.0,100.0,3.9,6.6,7.4,1.1,4,3.4,Sí
1243,33,Masculino,10,3,No,0,Sí,Sí,2.81,55.2,6.1,47.0,51.3,3.6,4.3,8.1,5.1,2,3.0,No
1244,25,Masculino,2,6,No,0,Sí,Sí,4.04,79.4,6.0,75.6,77.5,2.4,8.9,7.4,1.9,2,4.5,Sí
1245,22,Femenino,7,4,Sí,36,No,Sí,3.41,79.6,4.6,66.8,62.6,2.4,7.8,7.1,3.9,9,5.8,No
1246,32,Masculino,2,4,Sí,39,No,Sí,3.18,66.7,11.0,68.7,68.9,5.2,7.1,6.9,1.9,7,5.4,No
1247,29,Masculino,4,6,No,0,No,Sí,3.62,93.3,8.5,100.0,92.9,6.5,10.0,7.6,3.2,6,7.3,Sí
1248,18,Femenino,7,3,No,0,No,Sí,3.42,81.9,11.9,80.0,89.5,6.0,6.1,6.0,3.5,4,1.5,No
1249,27,Femenino,4,4,No,0,Sí,No,3.01,79.3,9.4,74.1,85.3,6.5,9.9,5.0,5.7,2,6.8,Sí
1250,28,Masculino,7,3,No,0,No,Sí,4.6,95.1,29.3,94.6,88.1,20.6,10.0,7.0,1.5,5,6.0,Sí
1251,17,Masculino,7,5,No,0,No,Sí,3.52,80.3,2.2,88.5,72.1,1.3,5.9,5.6,1.9,3,5.6,Sí
1252,18,Femenino,1,2,No,0,Sí,Sí,2.97,58.6,9.3,69.6,66.4,3.2,6.7,5.0,6.7,4,2.3,No
1253,20,Masculino,6,5,Sí,14,Sí,Sí,3.97,91.3,4.2,82.9,100.0,3.0,10.0,8.7,3.4,8,3.4,Sí
1254,26,Masculino,9,2,Sí,38,No,Sí,3.02,89.4,15.7,94.6,97.0,5.4,7.3,3.0,2.0,6,6.3,Sí
1255,23,Masculino,2,3,No,0,No,Sí,2.95,55.5,8.2,54.7,66.2,2.9,4.1,7.5,4.3,2,0.1,No
1256,27,Masculino,3,4,No,0,No,Sí,3.4,68.5,7.3,80.0,70.8,3.0,7.8,5.5,1.8,4,1.2,Sí
1257,22,Masculino,10,3,No,0,Sí,No,3.96,82.9,19.1,100.0,95.1,8.9,8.8,5.8,3.3,3,5.9,Sí
1258,30,Masculino,5,3,Sí,17,No,Sí,3.77,98.3,5.8,100.0,96.9,4.7,10.0,7.3,2.1,5,6.1,Sí
1259,32,Femenino,9,3,Sí,41,Sí,Sí,4.75,81.2,30.4,73.4,61.6,21.4,7.8,9.6,5.6,7,3.5,Sí
1260,19,Femenino,4,4,Sí,29,No,Sí,3.62,61.2,17.2,54.4,56.1,9.1,6.3,7.6,2.0,9,3.5,Sí
1261,28,Masculino,1,2,Sí,19,No,Sí,3.38,95.9,5.6,100.0,91.8,5.0,6.6,5.6,0.8,2,6.9,Sí
1262,33,Femenino,4,1,Sí,22,Sí,Sí,2.37,44.7,12.2,43.9,53.4,5.4,3.0,6.7,2.4,7,6.8,No
1263,16,Femenino,6,2,No,0,Sí,No,3.55,47.7,22.1,41.6,42.5,14.7,4.6,6.5,2.2,2,4.3,No
1264,31,Masculino,5,3,Sí,44,No,Sí,4.03,98.8,35.0,87.9,100.0,28.3,7.3,4.3,2.7,4,2.5,Sí
1265,28,Masculino,1,2,No,0,No,Sí,3.65,82.2,2.2,83.3,66.5,1.7,8.0,6.9,4.0,3,8.0,Sí
1266,25,Femenino,4,3,Sí,38,Sí,Sí,2.66,40.0,3.9,36.7,31.4,1.4,4.0,6.0,1.7,6,2.4,No
1267,27,Masculino,6,3,No,0,No,Sí,3.86,87.6,8.1,90.7,86.7,5.8,7.9,7.7,2.0,2,6.4,Sí
1268,17,Femenino,10,1,Sí,39,No,Sí,3.14,94.5,5.5,96.0,100.0,2.5,8.6,6.4,3.0,9,7.4,Sí
1269,18,Masculino,10,3,Sí,31,Sí,Sí,3.94,83.3,17.9,73.6,69.4,9.2,7.1,8.7,2.2,6,5.0,Sí
1270,25,Femenino,4,5,Sí,30,No,Sí,2.85,81.8,4.0,75.3,92.5,2.4,7.6,7.2,3.1,1,3.8,No
1271,17,Masculino,9,2,No,0,No,Sí,3.68,87.4,1.0,95.0,93.1,0.8,9.2,7.1,3.9,6,1.8,Sí
1272,28,Masculino,5,3,No,0,No,Sí,4.03,84.3,7.8,92.5,83.5,3.1,8.9,9.2,3.0,3,5.1,Sí
1273,28,Femenino,8,4,No,0,No,Sí,3.33,68.5,10.3,65.5,63.9,3.8,8.1,7.2,5.2,3,2.1,Sí
1274,33,Masculino,9,3,Sí,11,Sí,Sí,3.97,56.2,6.4,57.6,54.4,2.5,5.4,8.8,1.9,1,5.6,No
1275,18,Masculino,10,4,No,0,No,Sí,3.18,77.7,9.8,69.4,78.7,4.2,8.3,5.4,2.2,3,0.9,No
1276,22,Masculino,5,3,Sí,12,No,Sí,2.99,84.0,5.2,83.6,79.4,1.7,6.7,4.4,6.3,2,1.6,No
1277,29,Masculino,6,3,Sí,25,No,Sí,3.48,87.7,3.6,96.5,81.3,3.1,9.0,7.1,2.1,3,5.3,Sí
1278,35,Masculino,1,1,No,0,No,Sí,4.04,91.0,9.3,100.0,100.0,4.6,8.8,8.2,10.0,7,6.7,Sí
1279,32,Femenino,7,4,No,0,Sí,Sí,2.9,74.3,2.6,73.3,66.8,1.1,8.0,5.4,4.9,3,4.4,No
1280,27,Masculino,4,4,Sí,29,No,Sí,3.88,87.3,11.9,84.8,73.3,8.1,8.4,6.3,2.0,3,7.1,Sí
1281,31,Femenino,2,1,Sí,34,No,Sí,3.52,78.1,8.8,66.6,66.8,6.8,7.4,4.8,4.0,6,3.9,Sí
1282,27,Femenino,5,3,No,0,Sí,Sí,3.75,86.3,5.9,81.6,80.2,4.4,7.6,6.8,3.5,6,9.4,Sí
1283,30,Femenino,3,6,Sí,27,No,Sí,3.83,99.7,13.8,99.2,97.0,10.1,10.0,6.8,1.5,3,2.3,Sí
1284,25,Masculino,6,3,Sí,20,No,Sí,3.95,83.9,25.6,82.5,85.1,8.4,7.7,7.5,6.5,6,3.6,Sí
1285,22,Femenino,8,3,No,0,No,Sí,4.42,81.9,35.0,77.4,71.6,26.9,10.0,6.2,4.5,4,7.7,Sí
1286,35,Masculino,7,5,No,0,Sí,Sí,3.24,63.6,14.9,73.1,74.2,9.0,4.8,6.5,6.3,6,4.5,No
1287,20,Femenino,3,4,No,0,Sí,Sí,3.95,79.8,16.7,83.1,77.2,11.5,9.4,7.6,5.1,4,6.9,Sí
1288,16,Femenino,8,3,No,0,No,Sí,3.65,94.4,10.3,93.1,100.0,9.0,6.8,7.1,3.6,5,2.4,Sí
1289,32,Femenino,2,4,No,0,No,Sí,3.99,71.5,12.3,77.0,76.7,9.6,6.9,7.3,5.2,2,3.1,Sí
1290,18,Masculino,10,5,Sí,11,No,Sí,3.61,60.6,8.6,60.4,77.9,6.8,5.4,7.8,1.5,3,6.2,No
1291,28,Femenino,9,3,No,0,No,Sí,3.39,63.3,14.2,75.7,70.8,5.8,6.9,7.7,8.1,6,2.1,No
1292,29,Masculino,4,3,Sí,40,Sí,Sí,4.24,68.6,18.3,62.2,65.8,10.7,7.8,9.3,4.4,7,2.6,Sí
1293,33,Femenino,1,3,Sí,36,No,Sí,3.94,93.2,5.3,95.9,100.0,4.6,10.0,7.3,1.1,4,4.8,Sí
1294,19,Femenino,8,6,No,0,No,Sí,4.52,90.2,24.6,73.2,78.5,16.0,8.4,7.3,1.4,2,7.6,Sí
1295,33,Masculino,7,4,Sí,23,No,Sí,3.56,79.0,13.7,75.9,77.3,4.9,7.0,6.4,3.5,3,5.7,Sí
1296,20,Femenino,5,2,Sí,13,Sí,Sí,3.64,83.2,9.7,84.5,87.8,7.1,9.4,6.9,1.9,5,4.6,Sí
1297,31,Masculino,10,5,Sí,22,Sí,Sí,2.48,40.0,7.9,37.4,42.5,2.6,3.8,5.3,3.9,4,5.3,No
1298,16,Masculino,5,3,Sí,45,No,Sí,3.15,99.8,8.4,90.9,93.9,6.3,9.2,6.1,1.8,10,1.5,Sí
1299,29,Masculino,7,1,No,0,Sí,Sí,3.49,53.5,12.6,48.0,47.8,10.4,4.8,8.2,1.6,1,3.8,No
1300,30,Masculino,5,3,No,0,Sí,Sí,3.27,83.4,11.1,75.4,82.8,6.1,7.5,4.9,2.3,2,5.9,Sí
1301,24,Femenino,8,3,No,0,Sí,Sí,2.84,58.2,16.5,57.3,56.4,9.1,3.8,8.5,10.0,4,5.5,No
1302,30,Masculino,6,5,Sí,15,No,Sí,3.7,72.0,15.6,78.3,68.5,7.5,9.1,6.4,1.7,4,6.2,Sí
1303,32,Masculino,5,2,Sí,40,No,Sí,3.41,78.8,10.6,76.0,96.6,8.8,8.5,5.7,5.6,5,6.4,Sí
1304,19,Femenino,9,4,Sí,19,No,Sí,3.21,79.7,5.0,94.2,100.0,3.2,6.0,6.5,2.1,4,5.5,Sí
1305,27,Femenino,2,3,Sí,30,Sí,Sí,3.75,78.1,12.4,79.9,70.8,8.0,9.6,7.5,2.9,3,0.0,Sí
1306,20,Femenino,1,1,Sí,19,No,Sí,3.43,70.0,6.7,53.6,51.2,4.7,7.2,6.9,3.2,5,5.7,No
1307,20,Femenino,8,6,No,0,Sí,Sí,3.34,65.4,3.6,68.1,62.4,1.7,6.3,9.1,2.9,5,4.0,No
1308,26,Femenino,3,3,No,0,No,Sí,2.85,40.0,12.2,39.6,34.6,6.8,4.6,7.3,3.1,8,4.2,No
1309,21,Masculino,7,2,No,0,No,Sí,3.15,74.3,4.2,85.3,94.0,3.2,6.9,7.4,3.6,8,4.3,No
1310,22,Masculino,10,3,Sí,29,No,Sí,3.62,61.9,6.4,61.8,58.5,5.7,4.6,7.4,1.4,1,5.6,No
1311,29,Femenino,8,4,No,0,Sí,Sí,3.53,80.3,4.9,78.3,97.5,1.6,7.4,7.0,2.8,2,2.1,Sí
1312,26,Masculino,6,3,Sí,38,Sí,Sí,3.45,88.5,11.2,100.0,82.3,3.6,8.8,6.5,2.9,9,1.6,Sí
1313,28,Femenino,10,2,Sí,43,No,Sí,3.39,75.1,11.7,58.3,58.0,6.5,6.4,6.9,4.0,5,2.5,No
1314,17,Masculino,9,2,No,0,No,Sí,3.81,74.2,19.9,71.4,58.1,13.8,8.0,7.1,2.6,2,6.8,Sí
1315,22,Masculino,7,2,No,0,Sí,Sí,3.4,56.6,12.4,58.7,62.0,6.6,7.2,6.7,3.9,3,4.1,No
1316,35,Masculino,10,4,Sí,17,No,Sí,4.47,83.2,18.4,80.0,84.5,16.6,7.9,8.3,2.2,3,6.0,Sí
1317,19,Femenino,5,3,Sí,16,No,Sí,3.73,83.2,5.3,66.4,75.4,2.2,5.6,8.2,2.3,4,6.0,Sí
1318,23,Masculino,8,2,Sí,15,No,Sí,3.8,71.3,20.3,74.5,62.3,6.2,6.9,5.4,3.5,3,5.8,Sí
1319,35,Femenino,2,2,No,0,No,Sí,3.79,87.4,5.0,83.8,88.1,2.1,7.7,8.0,1.8,4,6.1,Sí
1320,34,Masculino,7,3,No,0,Sí,Sí,3.27,75.2,4.1,74.1,65.4,3.4,7.3,6.8,2.3,8,4.0,No
1321,28,Masculino,4,5,No,0,Sí,Sí,3.54,82.5,12.2,92.6,93.5,4.7,8.0,6.4,2.3,4,6.3,Sí
1322,29,Femenino,9,3,Sí,34,Sí,Sí,4.05,84.9,9.2,87.4,83.0,5.4,7.5,7.7,2.4,6,5.8,Sí
1323,25,Femenino,1,6,Sí,30,No,No,3.43,61.3,8.7,56.3,43.7,4.8,4.5,7.1,3.1,1,1.8,No
1324,26,Masculino,7,3,No,0,Sí,Sí,3.97,89.4,14.1,92.5,99.7,9.9,9.0,5.7,1.9,3,5.1,Sí
1325,17,Femenino,6,2,No,0,No,Sí,3.6,83.5,5.5,80.1,77.5,1.8,7.4,7.8,4.1,4,4.7,Sí
1326,24,Masculino,8,5,Sí,33,Sí,Sí,3.91,92.3,14.5,89.9,98.4,10.1,10.0,6.7,2.6,7,5.9,Sí
1327,32,Masculino,5,3,No,0,No,Sí,3.75,92.5,9.6,98.6,100.0,4.9,9.5,7.7,3.7,10,5.1,Sí
1328,18,Masculino,1,4,No,0,No,Sí,3.53,86.2,18.1,81.0,94.2,15.5,7.7,6.8,1.6,6,4.5,Sí
1329,21,Femenino,1,6,No,0,Sí,Sí,3.83,83.3,5.1,87.8,82.7,4.1,7.8,7.8,0.7,5,8.1,Sí
1330,20,Femenino,9,1,No,0,Sí,Sí,3.69,97.2,5.3,95.3,86.0,2.9,9.5,7.9,4.8,3,6.2,Sí
1331,20,Masculino,10,2,No,0,No,Sí,4.46,85.7,26.9,81.6,93.6,24.1,8.7,8.2,3.3,6,5.1,Sí
1332,30,Femenino,6,4,No,0,Sí,Sí,3.56,86.8,13.0,82.7,83.8,4.3,9.4,6.1,3.9,2,2.8,Sí
1333,32,Masculino,10,2,No,0,Sí,Sí,4.03,77.5,8.0,72.6,86.1,6.2,9.1,9.0,5.8,1,5.2,Sí
1334,24,Masculino,5,2,Sí,35,Sí,Sí,3.76,84.6,19.0,85.3,73.5,10.6,8.4,6.6,1.9,6,3.3,Sí
1335,18,Masculino,1,1,Sí,24,No,Sí,3.86,81.5,22.1,79.3,86.1,12.4,8.7,5.4,1.2,4,1.7,Sí
1336,35,Masculino,6,1,Sí,42,No,Sí,3.48,96.0,7.4,100.0,100.0,3.0,10.0,7.0,4.9,6,4.2,Sí
1337,32,Masculino,6,4,No,0,No,Sí,3.61,86.4,11.1,79.3,78.9,6.8,8.8,6.6,4.2,1,4.3,Sí
1338,25,Masculino,3,2,Sí,40,Sí,Sí,4.08,98.3,29.2,100.0,96.8,10.2,9.6,6.1,5.2,6,7.1,Sí
1339,18,Femenino,8,3,No,0,No,Sí,2.81,68.4,6.2,77.5,66.4,4.2,7.0,6.9,6.9,3,6.9,No
1340,33,Masculino,1,3,Sí,10,No,Sí,3.85,90.7,6.4,100.0,100.0,2.9,8.3,7.7,1.7,1,6.3,Sí
1341,33,Masculino,1,3,Sí,17,No,Sí,3.75,77.1,12.1,70.6,66.7,8.9,6.4,7.2,4.8,2,4.8,Sí
1342,32,Masculino,6,1,No,0,Sí,Sí,3.01,52.4,5.0,60.6,62.7,3.3,7.0,8.4,2.6,3,4.9,No
1343,18,Masculino,10,4,Sí,28,No,Sí,3.95,96.2,11.1,97.9,100.0,8.3,9.9,6.7,4.9,2,6.1,Sí
1344,18,Masculino,1,1,Sí,34,No,Sí,3.73,88.1,10.5,96.5,91.1,7.9,9.1,7.3,7.5,5,6.3,Sí
1345,21,Femenino,6,4,Sí,41,No,Sí,3.47,82.6,4.8,77.5,74.5,2.0,8.0,7.1,3.0,4,5.7,Sí
1346,28,Masculino,1,5,No,0,Sí,Sí,3.0,47.0,8.0,46.1,44.5,2.4,5.3,9.0,2.1,4,6.0,No
1347,30,Femenino,6,3,Sí,22,Sí,Sí,3.21,55.0,28.4,52.1,48.1,14.8,5.3,5.6,1.5,5,4.9,No
1348,24,Femenino,3,3,No,0,Sí,Sí,3.92,78.1,12.9,74.5,70.9,11.0,6.0,6.1,1.0,4,4.4,Sí
1349,19,Masculino,8,3,No,0,Sí,Sí,3.63,59.1,5.4,59.4,66.4,3.5,5.3,9.3,6.2,5,0.6,No
1350,29,Femenino,6,3,Sí,15,No,Sí,3.76,82.9,9.5,100.0,100.0,7.0,9.0,6.5,6.4,5,4.3,Sí
1351,20,Masculino,1,5,Sí,17,No,Sí,3.64,86.0,18.5,91.4,92.7,15.3,7.9,4.9,5.0,7,3.6,Sí
1352,17,Femenino,5,5,Sí,13,No,Sí,4.31,90.8,10.6,88.0,95.4,9.0,6.9,9.2,2.6,4,5.2,Sí
1353,26,Masculino,8,3,No,0,Sí,Sí,3.01,57.4,13.0,55.1,53.3,8.1,5.4,5.6,4.5,4,3.6,No
1354,24,Masculino,3,3,Sí,34,Sí,No,3.73,86.5,16.2,91.0,89.0,10.1,6.6,6.9,3.5,8,5.3,Sí
1355,18,Masculino,6,5,Sí,31,Sí,Sí,4.27,79.6,27.0,78.1,74.1,21.8,7.6,8.1,1.7,6,1.3,Sí
1356,24,Masculino,5,6,No,0,Sí,Sí,3.65,86.1,12.0,84.7,77.0,9.4,10.0,7.9,5.3,4,3.1,Sí
1357,18,Masculino,6,3,No,0,No,Sí,2.72,68.2,11.7,59.3,71.7,8.4,5.3,5.7,3.9,6,3.6,No
1358,17,Masculino,10,3,Sí,32,Sí,Sí,3.52,40.9,12.9,40.5,35.5,8.5,4.9,9.7,4.3,5,2.9,No
1359,27,Masculino,1,2,Sí,13,Sí,Sí,3.89,67.4,19.1,47.2,53.3,12.8,8.8,7.4,3.5,5,10.0,No
1360,25,Femenino,7,5,No,0,No,Sí,3.29,74.4,8.3,60.3,51.9,4.3,9.0,6.7,3.2,5,0.9,No
1361,24,Femenino,9,2,No,0,No,Sí,3.48,70.3,8.0,67.5,67.9,6.4,6.8,5.6,3.6,4,6.4,No
1362,30,Masculino,2,3,No,0,No,Sí,4.6,88.5,17.7,93.8,93.8,11.9,7.8,7.4,2.6,7,7.0,Sí
1363,23,Masculino,10,2,No,0,No,Sí,3.82,76.1,20.8,89.0,80.7,9.0,7.8,8.6,4.1,2,4.1,Sí
1364,20,Femenino,5,2,No,0,Sí,Sí,3.02,43.6,17.0,46.8,43.3,7.6,4.6,6.5,8.0,4,5.7,No
1365,26,Femenino,10,3,No,0,No,Sí,3.49,84.0,14.8,88.3,77.6,12.1,9.5,4.7,3.8,5,6.2,Sí
1366,17,Femenino,4,6,No,0,No,Sí,3.97,77.9,15.2,78.8,79.0,10.2,7.9,6.0,5.3,3,5.3,Sí
1367,30,Masculino,6,1,Sí,29,No,Sí,3.8,79.3,18.2,86.0,68.4,9.8,8.4,6.4,1.7,3,1.5,Sí
1368,21,Masculino,6,3,No,0,No,Sí,3.39,65.6,10.5,67.3,66.8,4.3,5.5,5.0,4.5,1,5.8,Sí
1369,23,Masculino,2,2,Sí,43,Sí,Sí,4.13,87.5,15.2,90.5,97.0,10.1,9.6,7.4,3.9,5,6.9,Sí
1370,20,Masculino,2,2,Sí,20,No,Sí,3.49,40.0,17.7,27.5,27.4,7.3,2.5,7.7,5.1,3,9.1,No
1371,31,Femenino,4,3,No,0,Sí,Sí,3.16,80.7,7.3,82.8,75.8,4.3,7.3,5.9,2.4,6,2.2,Sí
1372,33,Femenino,1,3,Sí,42,No,Sí,4.29,89.8,25.4,90.0,83.5,17.9,9.7,7.8,4.9,5,4.7,Sí
1373,21,Masculino,9,2,No,0,No,Sí,4.05,93.9,15.9,90.6,100.0,10.2,10.0,5.7,2.1,5,4.9,Sí
1374,20,Femenino,7,3,Sí,11,No,Sí,3.18,53.8,15.5,51.1,52.7,13.2,6.2,5.2,5.3,7,4.8,No
1375,31,Masculino,7,2,No,0,No,Sí,3.0,60.9,7.0,50.2,58.6,2.3,6.0,5.5,5.5,1,1.7,No
1376,28,Masculino,3,3,No,0,No,Sí,3.2,78.0,16.8,82.3,91.7,7.8,7.8,5.8,1.7,5,7.2,Sí
1377,20,Masculino,3,6,No,0,Sí,Sí,3.58,57.4,13.4,59.2,54.8,4.5,4.6,7.7,3.6,7,7.0,No
1378,28,Femenino,1,5,Sí,24,No,Sí,4.44,87.6,20.2,88.1,78.1,8.4,8.3,7.5,2.7,6,5.8,Sí
1379,32,Masculino,3,3,Sí,19,No,Sí,3.42,89.8,7.5,91.6,98.1,2.8,6.7,5.7,3.8,2,4.1,Sí
